evolution$generation,thickness,decreaseRate,angle,nbBifurcation,angleRate,depth,area,length
100,4.34934268226891,0.8260628343029739,39.30588020072769,3.4552761794311584,1.7623974739039516,3.2639950187054234,8394.562451635535,2383.919887230904
100,3.984919666630127,0.6912477107597064,57.61235942779523,4.249257848714423,2.637527123028676,3.149974274654897,8774.882320300887,3154.90023097374
100,10.0,0.6440004400676486,157.44047355946844,4.353094638657252,0.026537438576027556,4.729424248988376,8918.956989649927,7033.92243283605
100,1.756719694912944,0.7446204615459486,42.425508538611126,4.097937442944355,2.7496050435892165,3.508412525237794,6207.652990428853,3827.3003116114487
100,1.6609362506721501,0.9104281869339768,0.3849843192352889,4.612621577728559,2.1923672000478645,3.4689520859046503,9461.724133989374,6520.044019086001
100,5.674386111124514,0.948972952915783,65.95228724398073,4.092787826390111,5.0,2.793556122294409,6708.1999075137255,1820.468645751435
100,5.056250238006057,0.8610937053713941,69.6824199943252,4.219214221348716,1.568728824654695,2.8358979337843873,7119.211297271059,1530.809273236937
100,3.360773508559866,0.9620292462663674,43.085640905712424,3.557689352436278,0.982514536030844,2.6103618567353877,3754.573360775416,1121.5590174845618
100,2.1694278956757227,0.7000730595383208,43.75018267479864,4.864672282632776,0.05539661316024869,4.153502501393948,4779.730315363347,9409.206788139858
100,1.6440042005828075,0.5660849649730062,0.0,4.778999896612392,2.5375443024978077,4.989584287003845,194.56117230521198,4528.991620146501
100,1.0,0.8932069499100214,0.0,4.647234465805354,2.655420492764806,3.154006561713738,241.14463859004059,6194.542502102026
100,2.0935846730152186,0.6958301686424844,12.691503674093958,4.821915571264517,0.11129302430517447,4.184895498667357,5420.591788216892,9210.62855799775
100,2.293402677948703,0.6961373069656579,110.5902929809941,4.441700345297928,1.65647291040157,3.059791189425475,5434.370805147887,3212.886308249649
100,1.1371192040638853,0.9722361708154601,73.18566376074274,4.111134110429903,0.054303726252723325,3.8080862457240707,6202.897727709936,7782.880995311887
100,1.1449828491678016,0.5048808679836152,92.67376802783221,4.119859234743007,2.3910866997702733,5.0,5821.20942246315,6456.120354416136
100,1.0815871202699512,0.548177150269501,48.8938369660415,4.682218759099159,0.33820809102375476,5.0,5192.623022810021,9134.767947368191
100,10.0,1.23088310086892,4.490799530704976,1.0,3.620333213299723,5.0,9809.743978196922,973.1707849390466
100,1.0,0.5208816687171883,108.43979839703394,4.438346138034027,2.7701082318297505,4.379798327166434,1906.873725922318,3431.437827988421
100,1.0,1.911088317860426,0.0,1.0,3.8637791092455798,4.873653310850338,2588.9931733993662,2588.212812111302
100,1.5606569729349746,0.6242252961096983,17.706652761592213,4.2753851985968385,2.209505193573427,4.242296854027348,8391.3749333367,6316.756973731375
100,3.011613811537731,0.7637733075347035,48.474626042930126,4.733494224414583,2.705260332556532,3.1093190866670497,8677.393986480067,4090.368968728948
100,4.464267084150261,1.1168851525256291,165.10901249512565,3.913845579419423,0.0,3.073687517795209,1693.025873998013,5219.499438894572
100,3.150147102413608,1.045597870018254,69.2207092515435,3.8243669545220493,2.648652259465641,2.951016342993147,4007.585291196682,1297.6267762135146
100,2.5455618494461594,0.7425713370612925,84.8832660899651,4.318697994096077,1.3195521355830957,3.666616151599565,8506.270088723297,3799.850520876026
100,2.6489215491484286,1.2574741160619873,14.455184112359877,1.9398821563943582,4.73205665014073,4.441730762730633,1946.4487006867794,732.740867179934
100,1.8186323594129776,0.8977065955444173,0.0,4.611714488856726,2.190389046460954,3.4541049720130244,443.96759532880895,6278.509833303099
100,1.0029627330082955,0.6627546451612248,45.34068061363053,4.511217718202033,0.1509886078678205,4.189971014397361,4562.5104005736175,7770.138188441535
100,1.0,0.6229911338024984,48.8857538731093,4.364284305255661,2.908444451578609,4.360056905446134,4229.821568590288,6273.937015394911
100,7.489488519686873,1.8252518933781485,0.0,4.990390383325147,1.1338964487335512,2.6468940372131904,3905.9490867861955,6060.571916200087
100,1.0,0.7144528182522113,19.746521239956774,5.0,0.0,4.02561755560855,185.79384609370848,22476.417596426752
100,1.0,0.668515706144518,43.442147896540426,4.544579931255321,0.18297928353930581,4.246842594821116,5824.45387258586,8007.711233778488
100,2.9294222652219637,1.1405841732705488,25.65152628901664,3.800834555410088,0.0,3.966527931212194,1156.5942787429906,5519.3356862007995
100,1.583021328377287,0.8600553249743728,72.40665745127346,4.650190680949165,4.712951554462194,3.610216338470975,7446.922049105898,5599.078472098559
100,1.4463584010920256,0.5112843442033025,54.33933502559288,4.750241884089606,1.7384878534853785,4.869581054565364,2660.061742994754,3227.5722140159496
100,2.5706900333562808,0.7532163009226405,52.36800620769144,4.912218068877692,2.0576419381514484,3.187917233614023,8441.350505831868,3943.907418950349
100,1.0717431002245972,0.6795100576360739,63.309907417974856,4.41395221144581,4.194885151658831,4.203600058354506,8252.415145559717,8476.47069083502
100,2.1080659942398436,0.8223524233003392,96.21749321641046,4.391247073518434,0.4867828732435694,3.2007765530516585,8855.025476322278,4970.174964258617
100,1.869212484872989,0.7807108020624043,55.04463620639071,4.553918200974815,2.117362714753609,3.2336468256552777,7303.122831130572,4332.9427378377895
100,10.0,0.9043713336046196,12.450703275974934,2.9965619726615076,0.0,4.626686758563797,3208.9089662043284,2170.072448099715
100,1.2040832260697742,0.6985873512375693,29.409736147293845,4.51194117821481,0.1551510553349457,4.684586998402558,6384.946228435885,9339.30365123089
100,8.63541972591246,1.2383839679467807,179.53898471881527,1.0857810687273868,0.1353338397600751,4.274707159713895,6122.9087278074785,702.3071268428926
100,10.0,0.5587540480895477,177.46872252963857,4.425167866743285,0.0,5.0,1275.3785503251495,9911.822993766968
100,5.1823374973028145,1.0980458105171402,180.0,4.221000682398432,2.929347741771315,2.5568894247231926,7676.5092736399065,2368.3456873976456
100,1.9649257862795233,0.6580574294088075,14.621727204814633,4.839744901306517,0.07671190362461178,4.516856208288601,3486.898827701436,7580.457666054013
100,6.207220889728678,1.4797558107515325,0.0,4.658730370139667,0.30508377133427955,2.544953268895733,2307.76516208048,4095.385939425297
100,2.7349727057505424,0.9566289644944901,38.9210035910051,3.51285787863976,1.4352560160633328,3.355990630203846,9331.615130423936,3474.324584382068
100,2.830222382880705,1.9796456174476469,0.0,1.0,0.0,4.671741486167132,8218.255079658247,2901.5402858592543
100,9.203954239655067,0.9363633162798992,3.8147785456458014,3.207084569718882,0.0,4.744192673030738,3198.080868546294,9513.423213420103
100,4.293593243334798,0.6683969620763814,85.8844647989569,4.647434283482374,3.215627409921353,3.095163281558586,8261.046825655798,2893.265822242367
100,1.0,0.25579617719104775,64.53772683836773,4.0667020096740325,0.7496727994307251,4.852808261498247,307.37119923495953,423.72849962520223
100,2.9864995506205227,0.5650121915812754,44.250039315151874,4.969609352767782,0.0,4.3957888741067155,355.34675317386774,4500.162195123831
100,1.1466955760196813,0.4643874627839677,38.510327905202686,4.862989380228428,0.3008057297601312,4.708680772114631,1944.2172763553594,2362.3392421632675
100,3.062610282381357,0.9451267347180344,33.98201244676311,3.5422537455203766,1.0279424161071522,3.317010034108917,9527.106571470846,3366.946256975738
100,8.519462880842056,0.6759694285521851,88.31821436245637,5.0,0.0,3.1371173849466225,1284.9569802771741,5341.244718138486
100,1.5005339700976779,0.8486447214548674,80.06091649949533,4.288523823012235,5.0,3.190267584659263,7731.681260546627,5403.404006125703
100,1.2183685424424744,0.6975877537342469,34.826427475497056,4.921251689755816,0.416642767005283,4.7588181694201435,7078.4919650158035,9292.495826669927
100,1.860220118299996,1.282830043056906,148.01104562113065,5.0,3.6382535184711884,2.5111122854136623,7768.592781524137,4755.547319951911
100,1.0,0.5518094455743411,80.11611751601309,4.0544293944866165,0.750685942041417,5.0,6908.405025113983,9395.763472335753
100,1.1690374266208676,0.7537621070552208,29.336192493829945,4.071921624154076,2.1007845741181326,4.849410754390954,9568.224425250555,12215.141429226098
100,4.556841880455881,1.5152594098983034,0.0,4.880619676705027,2.230583510586584,2.3440895463128593,1752.9397505433367,4279.7214908158885
100,1.0,0.70155088795686,32.80074557392303,4.304762393081111,0.09500200529331142,4.361978205791001,3891.315937910951,9479.134741406862
100,2.7612671207191317,0.9976316164411272,63.57950388979901,3.7997076574725503,0.0,3.2801161565745294,830.4124238448593,3875.892934996583
100,2.089919206040454,0.5036458916392599,17.44203328983446,4.816941992474576,1.6306880986887982,5.0,3869.8873547567105,6390.504009028986
100,2.7054394514747795,0.7960423778536332,62.006612937729,4.903483596106154,2.5830842326813737,3.070988658633971,8107.48211893544,4560.719421424224
100,1.6290060157000044,0.5750869515078451,24.733099076176984,4.359336443497549,2.023779885477911,4.220225273571762,3691.8656768110786,4776.549921507087
100,1.404786028323887,0.48576947903151824,54.13370794441092,4.745627323086119,1.7193888364904366,4.919765156061654,2751.02219328893,2730.9612309885247
100,2.107651251174811,0.795010729256247,84.88279687619881,4.365922563575755,1.0305903021516998,3.4326146121337096,7981.131515199941,4545.144987108777
100,1.3399440352010759,0.6812988608758612,11.005815793521604,4.449645608890441,1.8537877675973435,4.514167729415458,9507.05262840102,8554.679536194739
100,6.641867687764414,1.753808182542149,0.0,4.6204012367285365,0.4887859317960731,2.3837208067913354,3242.2156819874317,5622.872298859734
100,1.7466279701135472,1.5873618805533496,0.0,1.0,1.4477947874583672,5.0,4287.537778555562,2453.388584441769
100,3.474624892266603,0.2996261032684563,49.311341582797056,5.0,0.059604319138767126,4.177106195392014,991.6558665492252,1214.2231379989805
100,1.2599707962422482,0.9412199354979796,58.74418039606311,4.100304084318915,0.9679723837259258,3.4753911069925545,8337.402528525341,7130.380744903159
100,8.966330237562826,0.8455570770164932,21.933104195339766,3.423102278393393,0.0,4.251930739607554,2462.348236769641,6669.94690218764
100,2.639502185736056,0.6150237523233887,84.6743612672483,5.0,2.503731375809932,3.0957598740911543,6018.784209609432,4161.089006072224
100,5.5096327197651656,0.8352676975717499,4.8201453424995275,3.51699299357269,0.00437825634797092,4.63769691712063,2913.5479033748134,6394.537108091948
100,2.420391775615151,0.7138237867073032,33.02111922332552,4.492131509278407,2.871564740252201,3.12914400327422,5627.162797253339,3428.639989102346
100,7.310450118729365,0.7939691466324268,56.27847660045657,4.128854147886123,3.2844789966874917,2.8286446969196968,8117.244794350954,1326.206867939729
100,1.6240804925095729,0.6189657120754692,71.25138199929725,4.4603684800278875,2.5524424151787266,4.707910530307963,4845.276701983282,6135.817886409467
100,4.664292922289121,1.0135467257318773,124.40977465777975,4.18440970407301,2.5704079674709135,2.8764739446330103,7371.799241216185,2049.0618346796464
100,1.607447041894087,1.2804760659760763,172.28669582388858,5.0,3.698491100999683,2.4760996183520003,7315.006820410402,4739.28542183196
100,1.0788884151230638,0.6323752474429573,57.766723323785406,4.194003454248806,2.7625986431766885,4.868204049126707,5706.995700312266,6605.177872586547
100,7.6596646051743775,1.753963648935667,0.0,4.707699512930162,1.0534283977915673,2.5872115171602674,3745.671881814403,5623.807030434616
100,2.012652351619096,0.6801943828633082,37.50789165192867,4.277521362373823,2.25965567456602,4.688245344555743,6225.285273013091,8506.325478552064
100,1.6279154207002062,0.6767019350183838,60.492751158555166,4.221385598312347,1.3008646882214558,4.329233010607476,10871.243853088894,8354.799441544652
100,6.806151740905539,1.0909110324191094,132.91119186942944,2.201615674385237,1.475033704412301,2.0199660323996493,4635.559277328109,694.2169587453129
100,4.522810901196661,1.0219857835454238,130.63361122301362,4.058953322188777,2.680178767157964,2.8030509827984718,9294.453401174222,2079.922220248496
100,2.6012723192707297,0.7424585657475807,56.9833311232708,4.371365733440493,1.3677174478676526,3.6733594355939294,5465.854419059271,3798.3437208597707
100,1.422098840645065,0.4644652323046383,80.83791598406604,4.0438393761515234,0.9307665323819264,5.0,1831.9924371442223,4577.036833044224
100,2.236042637558123,0.6890263987747691,25.486756363171498,4.563531760523519,0.16994101721254895,4.239308356114545,9950.389463597465,8898.893655859642
100,9.485580121325413,0.9511670347024075,4.248287178915524,3.3807124747533264,0.0,4.350625746208423,3423.309976244174,10053.03067624103
100,10.0,0.5675761073011407,180.0,4.380088351042472,0.17694495448689868,4.9433746451430105,9736.578295508234,4569.300135166059
100,1.0,0.6864925205075794,148.93979440666595,3.9761263940235256,3.285793418384228,4.287883493110937,2913.4594929129894,3302.5971679016734
100,4.797061808509464,0.6540506063522412,59.817738672021584,4.288521166762287,0.39154183675685383,3.979216599972003,9356.11960206926,2736.7354641851593
100,3.681045077738987,0.7134137063659767,71.56382952886528,3.985506688761361,1.559835215761286,3.3364655615161554,6025.584336621127,1652.4530227300793
100,4.403380429923656,0.29029919317533914,20.83508093565252,4.770292461615325,0.13212693917957447,4.323647101159972,1077.1014363601855,589.3429918049345
100,2.530954407936761,1.7948438355119316,1.9253917788229218,1.0827450144166006,1.3645544149554845,5.0,10078.894828061497,3980.275587971292
100,4.9279905392560295,0.9447781146017522,0.0,4.114496641836587,1.954027655361289,3.775526892551321,1339.9966408043267,7203.291971596207
100,2.527093332739028,0.651642450806503,58.58548092932777,3.797801326830897,3.6866619095311948,4.999112334761799,6170.93332529815,2785.359814266023
100,1.3227676090044385,0.6864095808520719,22.964818659226676,4.9774958477274005,0.06004305412877823,4.175400890952033,2763.9535182582144,8781.167604580241
100,1.6246911021816106,1.2194634319348905,3.0698615584286784,2.7612850552662604,4.638960610239038,4.606347425860063,9072.778340083867,5827.795368863637
100,1.1135556312112724,1.0332675904026605,101.26917365902011,4.493639669472779,3.2538448784058516,3.231414163091394,9769.384239448214,9181.756735947121
100,3.9628458476884836,0.6696383302238568,89.72804987407211,4.602447046916936,3.1357478671585026,3.0658097397462063,6489.401504261431,2907.0878153504214
100,2.068434254349998,0.6418990862015095,64.16309351638228,4.118624627247047,3.108968421095164,4.289311019065755,8078.518782787959,6954.8885713104055
100,1.2532929804572093,0.6728212637269997,40.36574483726053,4.297952134965427,1.6816989598014374,4.9075240698716645,9046.459387389992,8188.858885274437
100,2.1652928007336474,0.7413427911743601,41.56030982497543,4.95105232589833,0.0263325838648102,4.172543347380421,4140.127661677423,11515.891299402538
100,10.0,0.6883141204874058,56.470330391479685,4.4928839647558165,2.2376291528120107,2.9155046613878106,6964.476111730527,1033.3677737347239
100,5.314475057142779,0.9096579101078799,9.559878657927454,3.21743210226232,0.0,4.507609639302872,1709.2311805000013,8596.199277289725
100,1.4094492234473326,1.2836960462696738,167.79982922669154,5.0,3.544824083621043,2.644374132493308,6492.577981188866,4761.5368711558185
100,2.0939900621236855,0.8447166568122114,34.42588090391852,4.178204837914739,1.7018278107199702,3.572367939891308,8248.033510568,5337.124702472673
100,1.4899290330517254,0.5467114438967355,3.2569225804783866,4.787340436973435,1.7998645954686219,4.623634717186196,3676.758635079128,4029.7620799259166
100,8.295318662718213,0.9987902531647799,1.2557256280760904E-4,4.401024200660867,2.560842062760485,3.292180828571904,2665.8489765139584,8372.448201364141
100,2.5708861830568295,0.6898930733676479,54.20029051420646,4.245137831576091,1.3460903372568276,3.6695381919700054,5972.891559097695,3138.961475919186
100,2.271476152370992,0.8094520053818655,55.695881940781106,4.251202121496071,3.800706124426954,3.853314982389765,9459.197278025897,4766.444795798384
100,1.0244726779995916,0.7087500988621102,69.05836674156367,4.0850906877353745,3.412917457209697,4.169730491415302,7326.887963287867,9825.479179021313
100,4.937607161213931,0.66024435497162,57.69683670874189,4.345722538917862,0.30930936316332797,3.527082261425831,9723.883356368944,2803.592739646202
100,2.667763898784168,0.6210889322903735,85.29175155770359,5.0,2.5085928369300303,3.093599786592846,5969.298114337898,4269.747665019889
100,8.913458982868471,0.9079859464655893,8.241830909995413,3.0050117611404383,0.01882047449730697,4.706016861563757,8527.159714695254,8541.11283267644
100,1.2880130052650267,0.7383438070482943,32.615734655289145,3.9761915606837235,0.33172150114296833,4.473065906895419,5280.692901393281,4206.155610724271
100,1.5509093090488395,0.5823097947597586,18.651703417349495,4.347834723033095,0.3252246108044812,4.684551274056541,5098.7994344592325,4982.602265320843
100,1.0,0.5581958279777077,35.895407918905676,4.745784193819812,2.2210146522105685,5.0,6328.6564989168155,9869.499623452959
100,1.023295469748563,0.7074829500907952,41.77738427988448,4.571744964645493,0.08504412699733906,3.9871205946255843,2450.6202247430556,3350.199422234428
100,1.9111388759648347,0.5913205268372544,65.37014326304114,4.44292577997087,0.8743881130680348,4.578244664315081,3798.7574054288502,5249.164832388282
100,2.8055233126514274,0.9611473269957254,7.919772308237418,3.535984290169703,1.0755692566063653,3.3745312256411677,8640.44598285365,3517.130154087861
100,10.0,1.5522330217074498,136.00001858057195,1.4641027211445254,0.02121982375494411,3.355411581099915,7779.689205978703,770.1653077172291
100,2.0381696666449973,0.9889121556863953,0.0,4.6884415504106585,2.482786206519939,3.8597176894124248,601.233233261809,8149.7455835994915
100,1.4107216901840482,0.7318515602620786,43.9254361557606,4.715136898650578,3.391244908614468,3.034176392971616,4938.989761239493,3658.412817553077
100,1.708172590907977,0.8885961781026964,65.41549549793663,4.081867325898778,5.0,3.1678768485098128,9943.096483016378,6109.289024873637
100,1.8007745803422885,0.509908502378769,17.835351901268055,4.807392887675755,1.7235625866560071,4.999877513513927,3618.115636947925,3199.132576327544
100,1.0,1.1962225506535011,0.07091325176493964,2.1920938188741435,4.454371962074094,4.763333161532449,4783.703054104885,5457.191328339432
100,1.7009147862321274,0.5033686293467154,19.48705158684141,5.0,0.05573496401286647,4.060686831212182,1932.2828988501333,6492.016700706331
100,4.363383299964787,0.6382043377000781,54.27763539883505,4.919253006875657,0.0,4.010281198932114,656.8637764323001,6817.576735094402
100,1.1479350226054013,0.6745585473784645,36.3539648898242,4.545462092146606,3.0644694747616135,4.896342675967078,7519.514505866017,8262.831944110141
100,7.899046943312094,1.673742423409125,0.0,5.0,1.6913744522019165,2.1807421659335127,3583.6374274682184,7840.405461503185
100,3.789704001582571,1.8204729104635893,0.8826632514072921,5.0,0.0,2.145150962306764,1957.0667797752203,9195.540499561226
100,1.0,0.5862480818102634,9.693367443658845,4.999297628915904,0.26048625846204054,3.7905553825854987,1913.1051852843364,2073.9068389394843
100,6.00826767443329,1.593802566728895,0.003459583866333438,4.8683125878705535,1.814265964347893,2.4305234574909678,5271.28953283022,4701.85162143014
100,3.3796090968639927,1.4253770078357408,66.84997340564605,3.929973017896261,0.001692867795134512,3.8414924994224826,6498.489650253945,10075.17513205293
100,1.0074626221100424,0.5388591810604064,33.39519246601632,4.673293801492061,2.362061312243446,5.0,3488.768051667442,8492.368967300856
100,10.0,1.2208173118382741,0.0,1.5220573641650637,3.4284372672653776,5.0,9541.79863717437,946.376250836792
100,8.56471311567886,0.6933734894271053,89.91677203783215,4.995257082754131,0.0,3.217861863460919,1348.3658605845717,3180.022354443301
100,1.5814788055667344,0.5919883115176945,22.455828447977385,4.780401831905241,0.04564486051162889,4.158148089842092,1847.3876100400814,5269.347008542089
100,1.0,0.7581396677103742,69.89342504729876,3.644216978457341,3.4025126975268094,4.229492262671824,4324.250585531405,4597.266963960456
100,1.9182556171161183,0.9938245399894775,0.0,4.434680468847785,1.940887666879807,3.8700466357880905,571.2697345507975,8259.99123967288
100,7.482768920367562,1.2964799459816663,105.36760462756601,3.434712536942217,0.0,3.5229785313089024,3902.2149310461996,7785.562546789582
100,1.1221032181075612,0.6906404794395962,25.496980396175267,4.537601718519193,0.14892515643993542,4.271218163875297,5314.661887788643,8972.10704926263
100,5.012859098075714,0.5846984992902312,3.624124850159553,4.175042114756226,3.5362374769344704,4.0112271615810275,9473.018333446415,5052.228833217901
100,2.3115865645372713,0.9363231903069312,88.84447132987854,4.11796702704019,0.0,3.9902577450653216,613.0185684532374,7030.854816711338
100,4.1772482216778135,0.648425796684678,21.10802948806445,4.775697221748761,0.04611929106824161,4.346106457849989,4689.620463269101,7202.612349763289
100,1.6503235682676591,0.873156801688868,47.609435936497356,3.9067717150738153,1.774532072815337,3.2977071013542494,4373.788161064187,2745.49197580559
100,1.2542110840539609,0.9325287354351514,169.1254138362027,3.6359572216751967,0.0,3.5020795251046914,328.9622745714744,3251.9351288016555
100,2.1502306231352604,0.7314017802458651,58.1359736738329,4.13077306948813,1.6849740536227547,3.709746679998013,7105.746063421868,3652.5573405377627
100,4.272261646569991,0.7836096638996551,51.8328730099547,4.414340746633449,0.2732310559340131,3.8295561352323877,14540.10662538095,4375.408162248127
100,1.5472930823813387,1.1869449208569036,70.39517497820441,3.3209080942192566,2.4767810046669894,3.560843710251692,9385.132984883208,6139.01407523618
100,3.1316205536102406,0.539428426149166,11.904016647853334,3.9109797785502107,2.3500649817528547,4.8902695386266695,3375.643191791842,1533.3535339065743
100,1.0610272263104723,0.6921998097365017,56.95121872995015,4.157175099897513,2.7952458558480693,4.498169183842278,7340.5952716123675,9043.2730674741
100,7.541583157690261,0.6397596490795885,53.71373538763712,4.404273674293409,0.05720715478761726,3.323975418423869,5803.443803346587,2586.6038265973875
100,1.1569846403039286,0.6925043064946375,29.532528539040158,4.513715045816811,0.16392154032930623,4.690998535870129,6153.710896905707,9057.220108313186
100,1.301203809458874,0.5605751128726281,35.87254409451418,4.654716712855038,1.94578879695585,5.0,5325.737851418847,10050.930543552116
100,10.0,1.019459480068625,0.0,4.5076527216814775,0.9186173149635153,3.9837151638344697,3196.3150634242375,8851.599669933486
100,1.0,0.531948525737767,79.3085793266964,4.103861631373443,2.844264913024176,5.0,3775.3518845201424,8040.345048974919
100,1.2087332448194315,0.6088043776645323,38.712582371550724,4.593285950310833,2.410511589344841,4.991971167657642,5984.691937104954,5797.530623042823
100,9.132129304478296,0.7100599727650041,72.0095539133251,4.482448186637878,2.6186777046454432,2.842850035056377,4062.720850697138,1090.720252982863
100,6.790327709638086,0.5683410411503131,29.529411679383987,3.522795358957598,0.13690989588408053,3.9724165282047905,4426.285453540857,956.8806264038216
100,5.153480084262487,0.9795191192807124,139.97974750759238,4.169052495307035,3.018466155070412,2.4623797999536396,9754.203181772027,1926.939975770625
100,3.584018020822185,1.1611002756338487,67.94092001671366,3.7404571345898874,0.0,3.766682467168571,1470.3664102597031,5788.091426446799
100,1.0,0.6351268082759114,72.78967252048243,4.155939103458612,4.534861989135158,4.284100419916932,4382.221557051339,6704.796835654651
